4000 4 0.6 100
1000 -17.727272 -9.545455 17.454546 -21.363636
1001 -27.272728 18.727272 -1.818182 48.000000
1002 27.818182 -4.818182 10.090909 -9.545455
1003 29.363636 45.727272 39.272728 16.909090
1004 -23.909090 9.818182 9.181818 5.909091
1005 6.000000 -6.909091 2.272727 43.909092
1006 14.090909 12.363636 42.090908 38.818180
1007 9.636364 15.636364 -45.636364 -44.272728
1008 -43.909092 35.636364 -15.636364 -7.363636
1009 4.363636 46.363636 -9.363636 -3.909091
1010 -8.454545 -49.272728 -49.636364 -15.272727
1011 -39.727272 -46.545456 -48.272728 0.272727
1012 27.090910 10.909091 -43.818180 -16.909090
1013 -32.181820 22.272728 -9.090909 45.727272
1014 -15.363636 -17.000000 34.545456 -41.909092
1015 -37.545456 38.909092 -22.363636 -31.454546
1016 24.545454 12.090909 11.181818 -7.181818
1017 22.272728 -34.363636 -47.272728 -36.090908
1018 -19.727272 -46.909092 12.454545 -9.454545
1019 -29.545454 14.181818 40.818180 47.545456
1020 -11.090909 -39.181820 -5.454545 6.818182
1021 33.090908 35.454544 2.545455 -18.363636
1022 -17.727272 1.000000 3.545455 -5.272727
1023 3.727273 31.272728 27.090910 -7.818182
1024 7.181818 -11.727273 35.000000 -20.545454
1025 3.909091 -48.454544 7.181818 48.000000
1026 -31.545454 -30.272728 -11.363636 -11.090909
1027 47.727272 -6.727273 0.363636 -13.272727
1028 18.000000 44.909092 -42.636364 14.909091
1029 44.181820 23.727272 -39.636364 -9.727273
1030 -11.454545 14.000000 35.000000 42.363636
1031 -4.727273 12.090909 -15.454545 -33.727272
1032 -35.818180 -16.636364 9.545455 31.909090
1033 -15.090909 -33.181820 30.000000 17.181818
1034 0.363636 -17.545454 -43.818180 -1.909091
1035 39.545456 20.363636 48.636364 7.545455
1036 15.272727 -30.181818 -13.636364 23.272728
1037 -42.545456 -3.272727 -36.454544 -4.000000
1038 -39.272728 48.545456 2.181818 19.818182
1039 24.454546 36.727272 49.909092 -47.545456
1040 -16.090910 9.545455 48.181820 18.818182
1041 26.363636 28.181818 -0.090909 -9.454545
1042 -25.545454 6.090909 -47.545456 -35.909092
1043 -23.545454 -35.000000 21.636364 -44.454544
1044 -15.181818 -42.000000 28.818182 6.090909
1045 18.636364 -43.818180 -34.000000 43.181820
1046 -31.454546 18.181818 13.090909 43.000000
1047 18.818182 13.000000 -40.727272 -47.272728
1048 -13.636364 -42.545456 35.454544 -37.272728
1049 35.727272 -14.636364 17.090910 -26.000000
1050 -44.727272 19.636364 -11.909091 -18.272728
1051 48.454544 -26.363636 1.090909 -2.909091
1052 -18.363636 -6.272727 -46.727272 -35.909092
1053 -0.090909 -30.727272 -42.636364 18.454546
1054 37.454544 34.272728 25.272728 6.272727
1055 11.090909 34.545456 22.909090 47.545456
1056 42.000000 8.363636 -25.909090 41.545456
1057 43.727272 41.272728 -34.363636 49.000000
1058 24.727272 3.727273 -5.454545 23.181818
1059 27.363636 -40.545456 -29.727272 -27.090910
1060 3.181818 -12.636364 0.818182 -46.909092
1061 6.636364 8.181818 21.545454 8.000000
1062 -7.545455 10.636364 -21.909090 -32.545456
1063 -4.818182 -49.000000 -35.000000 1.000000
1064 9.363636 -10.909091 -7.363636 16.909090
1065 -5.818182 22.090910 29.727272 -17.272728
1066 -10.363636 -11.909091 -44.090908 -19.090910
1067 -2.454545 -9.909091 17.636364 -49.272728
1068 41.272728 -31.545454 -32.363636 -2.000000
1069 26.727272 -47.000000 -30.181818 -17.000000
1070 13.636364 -2.090909 0.454545 -41.181820
1071 -1.000000 29.272728 23.727272 -41.636364
1072 -31.545454 -33.636364 39.181820 26.454546
1073 -47.727272 18.909090 -40.727272 5.727273
1074 -42.909092 -21.000000 36.636364 18.454546
1075 32.909092 4.272727 19.272728 24.272728
1076 36.636364 -49.272728 -13.909091 27.181818
1077 -46.181820 5.909091 -26.000000 17.454546
1078 -46.181820 24.545454 40.181820 2.818182
1079 17.636364 13.909091 25.090910 49.909092
1080 44.090908 28.090910 26.454546 -39.818180
1081 10.818182 49.545456 15.909091 17.909090
1082 -21.454546 2.636364 0.272727 -24.636364
1083 -29.272728 -16.636364 49.636364 -42.636364
1084 -15.909091 -0.454545 48.363636 1.727273
1085 -44.545456 -27.545454 -30.727272 -40.727272
1086 -39.181820 -26.727272 26.000000 28.454546
1087 -49.000000 14.909091 28.454546 -41.090908
1088 -7.000000 18.727272 -30.909090 -46.181820
1089 18.272728 35.000000 35.636364 -39.363636
1090 1.454545 -14.090909 -0.181818 36.090908
1091 33.090908 -0.545455 -42.727272 -32.818180
1092 49.000000 -44.272728 19.000000 -31.727272
1093 -21.818182 -47.909092 -8.545455 -11.000000
1094 -10.818182 -32.545456 -18.727272 -9.818182
1095 46.181820 -40.272728 -0.909091 3.000000
1096 42.272728 32.000000 6.818182 24.363636
1097 30.818182 6.272727 35.090908 -17.636364
1098 -44.000000 -15.090909 -17.727272 39.090908
1099 48.272728 -10.454545 -29.818182 -38.909092
1100 -4.727273 -47.000000 -6.727273 37.272728
1101 -31.090910 34.727272 -9.909091 8.090909
1102 -34.000000 21.454546 48.272728 -37.818180
1103 45.000000 11.181818 15.181818 37.363636
1104 7.000000 -14.181818 11.727273 -12.181818
1105 -44.000000 10.636364 34.000000 -38.000000
1106 -40.545456 -33.727272 -35.000000 -42.272728
1107 5.909091 -1.000000 -17.363636 -35.000000
1108 2.000000 25.909090 -47.636364 20.909090
1109 10.636364 -7.545455 -21.000000 40.454544
1110 -36.090908 -8.909091 -47.363636 -27.181818
1111 -33.909092 31.636364 -39.818180 23.090910
1112 -18.636364 35.727272 -25.272728 -12.636364
1113 10.272727 -41.181820 13.181818 19.727272
1114 -24.909090 42.000000 41.272728 31.000000
1115 -9.000000 -26.090910 46.090908 43.000000
1116 -36.272728 -37.727272 27.727272 38.181820
1117 4.727273 -29.454546 28.727272 32.545456
1118 25.454546 45.181820 -44.636364 41.545456
1119 40.727272 -20.636364 28.454546 -27.909090
1120 -21.090910 -46.727272 23.272728 39.181820
1121 -37.909092 0.272727 8.909091 1.000000
1122 -7.636364 0.181818 -17.909090 33.363636
1123 38.000000 -8.000000 40.272728 -34.454544
1124 18.090910 18.000000 -46.272728 -27.181818
1125 -47.545456 46.272728 -30.818182 27.909090
1126 41.545456 -11.636364 33.363636 46.090908
1127 17.727272 25.636364 -18.000000 46.727272
1128 28.909090 -44.727272 49.727272 -45.181820
1129 5.545455 8.727273 19.727272 -38.272728
1130 -27.272728 -34.363636 -41.000000 -25.454546
1131 7.636364 49.272728 -9.909091 -24.272728
1132 31.090910 -6.090909 12.363636 33.545456
1133 -9.818182 45.454544 11.545455 -4.454545
1134 -16.181818 8.727273 -8.363636 -34.545456
1135 -15.636364 23.636364 -24.000000 -22.818182
1136 42.727272 -24.272728 -4.181818 12.181818
1137 48.272728 -34.454544 23.909090 -28.909090
1138 -18.818182 46.727272 -4.363636 -47.363636
1139 46.000000 35.818180 -7.818182 41.000000
1140 -6.454545 -31.545454 24.545454 47.545456
1141 -36.090908 -0.090909 7.000000 -2.272727
1142 -41.363636 -37.545456 27.000000 6.909091
1143 -50.000000 -47.000000 34.090908 42.727272
1144 -21.181818 -6.272727 18.727272 -22.909090
1145 9.363636 6.545455 -1.818182 -45.636364
1146 3.272727 -42.272728 -29.090910 -0.636364
1147 -42.636364 13.090909 -9.636364 0.909091
1148 31.545454 -21.272728 12.272727 -40.727272
1149 42.545456 -30.727272 20.909090 -35.000000
1150 -18.181818 -2.090909 21.909090 -18.181818
1151 1.000000 19.818182 -11.636364 29.818182
1152 -36.363636 -42.818180 -29.272728 36.818180
1153 13.727273 32.818180 41.181820 -19.181818
1154 40.545456 -24.090910 44.000000 -38.272728
1155 39.090908 -15.636364 12.636364 34.454544
1156 27.000000 -11.272727 43.818180 19.545454
1157 8.090909 14.727273 48.363636 -46.272728
1158 -37.363636 20.363636 -0.636364 27.454546
1159 4.000000 -48.454544 21.090910 31.454546
1160 -27.454546 41.909092 18.272728 -49.909092
1161 24.727272 23.363636 -19.000000 29.090910
1162 49.272728 -25.000000 40.818180 -47.818180
1163 23.272728 17.272728 36.727272 14.090909
1164 -44.000000 44.363636 -16.363636 27.909090
1165 22.909090 -4.181818 45.454544 49.363636
1166 -33.818180 -5.181818 26.909090 34.090908
1167 10.272727 -2.000000 15.545455 32.818180
1168 -10.090909 -16.090910 33.000000 -21.545454
1169 -28.909090 -36.000000 -42.454544 -29.636364
1170 2.818182 48.363636 -13.545455 -23.909090
1171 15.636364 -26.818182 40.181820 35.545456
1172 -18.636364 -12.363636 13.454545 -45.727272
1173 33.545456 9.000000 -46.363636 -36.454544
1174 -32.363636 44.363636 47.636364 27.909090
1175 -7.545455 27.090910 24.636364 46.181820
1176 -39.000000 21.454546 -25.272728 -4.090909
1177 35.454544 -3.909091 16.272728 2.090909
1178 8.363636 -47.272728 42.090908 -12.181818
1179 -10.272727 32.272728 -26.636364 21.090910
1180 -16.181818 -49.272728 39.181820 -18.818182
1181 23.545454 42.909092 -5.272727 -45.000000
1182 37.272728 6.272727 33.000000 -6.454545
1183 -2.818182 21.454546 3.636364 8.181818
1184 -7.090909 42.181820 -32.090908 -7.818182
1185 -11.727273 34.181820 44.272728 -39.545456
1186 -49.181820 36.363636 -1.636364 4.363636
1187 32.545456 35.545456 -10.636364 -33.636364
1188 36.272728 -21.454546 11.363636 9.818182
1189 -14.727273 -30.090910 14.909091 -27.363636
1190 26.181818 11.727273 30.000000 -26.636364
1191 -3.000000 -16.363636 45.363636 39.909092
1192 -24.181818 -36.727272 -17.909090 28.000000
1193 -38.636364 -9.818182 38.454544 -24.000000
1194 -9.545455 -13.181818 44.181820 -27.000000
1195 -27.545454 -16.454546 3.181818 -27.454546
1196 12.181818 -35.454544 46.272728 47.454544
1197 -15.545455 11.181818 -16.090910 -25.454546
1198 -13.272727 -22.181818 11.727273 33.727272
1199 25.272728 21.000000 37.454544 -48.818180
1200 34.272728 -30.454546 43.000000 -40.545456
1201 23.545454 45.272728 -0.727273 -36.000000
1202 -4.000000 -6.454545 0.818182 32.272728
1203 40.909092 -46.000000 -45.181820 3.090909
1204 -17.636364 -48.909092 14.454545 16.909090
1205 26.090910 -37.818180 -44.727272 -37.181820
1206 -10.000000 17.000000 -39.636364 -34.636364
1207 -12.000000 47.818180 -19.636364 -13.818182
1208 -18.818182 -12.818182 9.454545 -45.181820
1209 -17.545454 -41.181820 -17.363636 28.454546
1210 16.181818 33.545456 10.727273 7.090909
1211 -48.636364 15.636364 -25.909090 -16.181818
1212 30.545454 -47.636364 -49.272728 6.727273
1213 -35.454544 -44.000000 33.363636 18.454546
1214 36.818180 43.818180 33.818180 -25.090910
1215 41.636364 -22.000000 11.090909 -13.272727
1216 15.181818 -29.454546 -8.454545 47.636364
1217 -6.818182 38.000000 26.181818 -40.636364
1218 21.545454 0.727273 30.363636 23.000000
1219 -33.636364 -45.545456 -43.181820 47.000000
1220 -43.181820 -28.636364 17.545454 -28.636364
1221 -8.818182 0.909091 39.818180 -22.000000
1222 -5.272727 37.454544 2.909091 0.272727
1223 -20.727272 -22.181818 37.000000 44.454544
1224 12.272727 -7.636364 -44.000000 -30.727272
1225 -19.636364 32.181820 -21.272728 -34.181820
1226 -17.090910 -40.909092 38.818180 13.181818
1227 -22.636364 -40.545456 24.000000 -15.818182
1228 -19.181818 -8.454545 19.363636 35.818180
1229 42.454544 23.090910 -36.181820 1.090909
1230 24.363636 30.636364 -34.818180 -46.272728
1231 -27.727272 -47.818180 -38.000000 34.545456
1232 8.363636 -32.000000 -46.090908 38.727272
1233 -36.000000 -3.545455 -45.454544 10.818182
1234 19.363636 -42.818180 -26.000000 -39.454544
1235 -33.363636 -38.181820 -5.272727 11.272727
1236 3.363636 -22.090910 10.909091 9.636364
1237 -35.181820 24.818182 -25.454546 -46.909092
1238 19.272728 -10.272727 -43.181820 41.545456
1239 5.727273 -31.181818 40.000000 -35.909092
1240 0.727273 -42.272728 -33.272728 14.727273
1241 4.181818 -28.727272 -24.454546 -12.636364
1242 -7.636364 -0.454545 -2.090909 22.818182
1243 25.181818 -43.545456 -2.000000 -21.454546
1244 -1.818182 -41.090908 -47.909092 13.090909
1245 47.545456 -23.363636 16.181818 16.818182
1246 16.454546 36.818180 22.272728 -27.818182
1247 -30.545454 12.272727 0.181818 20.181818
1248 20.000000 16.909090 -15.000000 -12.000000
1249 -48.000000 10.545455 39.181820 -5.636364
1250 -26.000000 0.909091 -32.727272 49.181820
1251 7.363636 29.090910 -8.363636 -44.454544
1252 38.000000 7.545455 32.454544 35.636364
1253 34.181820 12.454545 16.272728 14.454545
1254 -0.727273 2.363636 -49.454544 32.636364
1255 -35.363636 0.727273 2.818182 48.454544
1256 -32.363636 -48.363636 0.272727 -30.363636
1257 12.272727 -10.545455 27.909090 -49.909092
1258 40.363636 45.181820 -36.909092 11.545455
1259 24.272728 18.545454 31.000000 26.090910
1260 -23.909090 13.454545 25.545454 -39.636364
1261 -10.181818 -8.090909 24.818182 -47.090908
1262 -41.909092 39.181820 35.545456 -27.181818
1263 -10.090909 -11.545455 -14.909091 7.545455
1264 -9.909091 49.272728 41.090908 -33.818180
1265 2.545455 19.000000 -19.909090 -7.000000
1266 28.000000 7.090909 -31.636364 16.090910
1267 -24.363636 49.363636 -7.818182 1.818182
1268 26.727272 -32.181820 26.000000 -19.636364
1269 23.545454 14.636364 -16.727272 31.636364
1270 3.909091 -31.090910 -31.727272 43.818180
1271 21.181818 17.272728 15.272727 -24.909090
1272 16.545454 20.181818 5.181818 -30.909090
1273 -10.818182 35.272728 25.909090 -32.818180
1274 6.181818 44.363636 47.090908 31.909090
1275 -42.454544 -10.727273 -2.454545 48.090908
1276 20.909090 -26.454546 -21.545454 8.272727
1277 -48.000000 25.636364 3.818182 5.909091
1278 44.545456 22.090910 13.636364 29.545454
1279 -10.636364 -7.272727 -31.545454 -44.090908
1280 -37.090908 23.636364 -24.909090 15.909091
1281 22.818182 -49.000000 46.909092 -7.181818
1282 -40.818180 44.000000 -25.272728 -19.363636
1283 -2.909091 22.272728 -21.272728 -31.909090
1284 -40.363636 21.090910 26.363636 -38.272728
1285 -3.272727 -19.818182 31.454546 5.090909
1286 -33.818180 8.909091 -1.545455 19.363636
1287 -34.545456 16.909090 25.363636 -21.636364
1288 4.454545 -35.727272 -41.909092 -8.909091
1289 -20.909090 -45.000000 33.909092 2.181818
1290 -37.181820 -41.272728 32.818180 10.000000
1291 44.818180 -38.454544 41.909092 -31.636364
1292 46.454544 18.272728 -6.090909 -6.818182
1293 -37.636364 -24.636364 48.272728 -7.636364
1294 48.181820 -3.272727 -38.272728 -36.363636
1295 -22.454546 -49.090908 5.909091 32.000000
1296 -34.818180 14.000000 -13.090909 8.181818
1297 32.909092 -29.181818 -39.636364 45.727272
1298 -6.636364 -43.000000 5.727273 2.090909
1299 -17.636364 -2.363636 20.454546 -21.090910
1300 -20.181818 -35.636364 22.090910 6.000000
1301 3.545455 34.272728 48.363636 15.545455
1302 -5.181818 -39.909092 29.272728 22.363636
1303 -25.090910 -14.818182 18.181818 -9.909091
1304 -37.000000 -44.909092 -37.909092 45.909092
1305 -24.000000 -13.727273 -44.454544 33.181820
1306 -6.727273 11.272727 -14.727273 25.727272
1307 -27.181818 -44.272728 -45.363636 16.454546
1308 -16.090910 40.545456 -27.545454 -48.636364
1309 24.818182 -15.363636 16.909090 -16.454546
1310 8.545455 -3.818182 -44.090908 33.454544
1311 45.181820 24.181818 -12.545455 -27.909090
1312 29.272728 -0.454545 -32.000000 -30.909090
1313 49.727272 -12.636364 -47.636364 -7.000000
1314 48.727272 1.454545 -17.454546 -14.636364
1315 21.090910 1.000000 -34.363636 -45.000000
1316 -8.363636 -11.909091 -43.636364 -19.727272
1317 36.545456 37.181820 13.818182 -4.909091
1318 -16.636364 33.636364 -7.545455 -7.545455
1319 21.636364 29.909090 14.545455 0.909091
1320 -6.727273 46.363636 33.909092 -7.000000
1321 -16.181818 -49.909092 49.909092 -3.636364
1322 1.545455 -3.727273 45.545456 -13.545455
1323 47.363636 -38.818180 5.363636 2.818182
1324 13.090909 25.545454 46.909092 -0.363636
1325 12.727273 24.636364 -41.454544 -40.000000
1326 8.272727 1.000000 2.454545 -20.090910
1327 -19.090910 -19.181818 44.636364 38.090908
1328 -22.818182 42.363636 -5.090909 11.000000
1329 42.454544 8.636364 -28.818182 7.909091
1330 -45.000000 -33.272728 44.363636 -47.636364
1331 -22.090910 13.545455 19.000000 41.000000
1332 -10.818182 15.909091 4.454545 -48.090908
1333 4.363636 13.090909 -38.090908 -37.363636
1334 -35.909092 28.181818 6.363636 8.909091
1335 -41.000000 1.090909 10.818182 -13.727273
1336 -6.545455 -44.272728 -38.909092 -0.181818
1337 14.454545 -17.636364 -28.454546 19.454546
1338 12.909091 -20.272728 35.636364 -45.272728
1339 43.363636 18.454546 45.727272 -17.454546
1340 -1.818182 14.090909 -1.727273 -47.363636
1341 -22.818182 10.272727 -34.727272 5.090909
1342 -11.545455 21.727272 -36.000000 11.363636
1343 -13.363636 38.636364 47.636364 43.909092
1344 44.454544 -27.454546 -6.272727 22.727272
1345 4.909091 29.090910 6.000000 -18.272728
1346 -41.090908 -8.363636 -13.545455 -47.727272
1347 -26.090910 -17.818182 -1.363636 22.090910
1348 -39.909092 46.909092 24.727272 -12.727273
1349 21.000000 -46.090908 -43.727272 -26.636364
1350 39.454544 -15.909091 34.727272 -23.909090
1351 -27.181818 46.181820 -16.181818 -32.727272
1352 -31.272728 41.454544 40.000000 37.545456
1353 20.545454 -4.000000 -30.727272 29.454546
1354 -48.545456 5.727273 45.545456 -10.818182
1355 -48.272728 8.000000 -38.727272 -38.090908
1356 18.818182 36.090908 13.000000 3.636364
1357 -46.181820 19.272728 27.000000 43.272728
1358 -46.545456 25.545454 -30.636364 -9.909091
1359 35.545456 17.000000 7.363636 -45.636364
1360 8.454545 11.181818 -44.272728 -20.909090
1361 -29.000000 -25.000000 -27.636364 -13.727273
1362 44.545456 -32.000000 25.454546 -39.909092
1363 39.818180 -49.454544 -14.181818 8.636364
1364 -49.545456 48.909092 -37.636364 -45.727272
1365 32.000000 -46.818180 47.545456 49.272728
1366 28.818182 -19.272728 3.181818 28.181818
1367 47.818180 -25.636364 32.545456 6.272727
1368 35.545456 -47.909092 35.363636 -29.636364
1369 -9.090909 -28.363636 20.454546 -14.545455
1370 -10.363636 9.727273 9.454545 -6.727273
1371 10.363636 45.272728 -48.000000 10.818182
1372 -42.000000 -21.818182 29.000000 -46.090908
1373 -18.636364 26.545454 -33.000000 -26.000000
1374 -28.818182 20.272728 -47.727272 -17.181818
1375 44.636364 48.636364 39.090908 30.272728
1376 -49.181820 38.363636 -35.545456 -8.272727
1377 -40.000000 48.818180 41.090908 13.454545
1378 8.545455 0.545455 -43.272728 -17.272728
1379 -4.181818 -27.454546 -42.545456 17.727272
1380 0.727273 36.454544 21.636364 46.000000
1381 26.818182 38.636364 -30.000000 -38.181820
1382 8.909091 -13.909091 -5.363636 3.636364
1383 -15.181818 -2.363636 -2.272727 -0.545455
1384 -14.000000 26.000000 -45.000000 9.818182
1385 24.818182 46.090908 -12.909091 -2.727273
1386 10.454545 7.636364 30.000000 -29.818182
1387 30.272728 -48.727272 37.909092 -5.181818
1388 -48.454544 23.363636 -9.181818 28.454546
1389 12.000000 10.909091 -45.909092 -15.181818
1390 47.000000 -1.181818 38.454544 -4.363636
1391 46.454544 0.000000 -41.090908 -3.727273
1392 -24.000000 -36.000000 -30.090910 -35.272728
1393 -26.090910 20.818182 12.000000 34.454544
1394 -21.545454 5.818182 -31.545454 -41.272728
1395 7.181818 -43.636364 3.636364 8.727273
1396 43.545456 44.454544 1.000000 5.545455
1397 19.181818 19.000000 -45.818180 30.090910
1398 -32.181820 42.636364 -24.272728 -21.909090
1399 6.454545 -1.454545 38.181820 32.545456
1400 12.545455 -28.090910 47.272728 36.454544
1401 42.727272 23.090910 34.727272 -28.818182
1402 -21.090910 -46.818180 -6.181818 49.909092
1403 -26.636364 47.454544 22.545454 -33.090908
1404 -44.272728 -12.636364 36.363636 38.818180
1405 -43.636364 40.545456 18.909090 -12.000000
1406 47.090908 -41.545456 29.909090 3.545455
1407 7.000000 18.090910 -0.090909 -16.636364
1408 -46.181820 -2.818182 -16.272728 46.545456
1409 -15.909091 -31.545454 -32.181820 13.090909
1410 -14.454545 11.636364 26.818182 8.909091
1411 22.909090 13.181818 39.727272 42.454544
1412 -49.363636 39.909092 31.272728 -29.181818
1413 30.454546 14.000000 8.909091 41.363636
1414 36.363636 -11.181818 -5.000000 7.181818
1415 -29.181818 44.909092 40.636364 -25.363636
1416 6.000000 -25.636364 -28.727272 40.090908
1417 6.636364 2.909091 17.000000 42.181820
1418 -21.636364 7.727273 1.181818 -34.909092
1419 -29.090910 4.727273 -42.454544 -28.454546
1420 -5.363636 -47.272728 -7.545455 -11.090909
1421 30.545454 -34.818180 -19.636364 16.909090
1422 4.000000 25.363636 -12.000000 38.636364
1423 34.090908 -21.363636 -36.636364 -9.909091
1424 16.818182 -1.545455 -5.909091 -26.545454
1425 -48.636364 -25.090910 -34.272728 -20.272728
1426 46.454544 30.727272 -5.181818 -32.545456
1427 -14.545455 16.181818 2.818182 30.090910
1428 32.727272 -40.909092 -31.000000 13.363636
1429 -25.727272 13.181818 -5.909091 42.181820
1430 -11.454545 32.090908 30.818182 -13.454545
1431 -25.454546 44.181820 26.636364 41.363636
1432 -7.363636 -15.454545 -35.090908 7.818182
1433 23.363636 -19.363636 37.545456 19.818182
1434 -38.636364 -3.818182 37.272728 10.636364
1435 -23.727272 4.000000 4.545455 -41.000000
1436 13.090909 37.363636 36.181820 37.454544
1437 0.636364 -5.818182 29.636364 39.181820
1438 -23.727272 10.454545 -24.272728 0.909091
1439 18.545454 -33.727272 6.090909 -25.000000
1440 14.636364 21.000000 32.909092 1.818182
1441 -34.545456 20.454546 -28.272728 -9.363636
1442 -19.454546 -27.181818 -48.727272 20.636364
1443 26.818182 5.818182 29.636364 3.818182
1444 -6.727273 29.727272 -8.727273 -42.272728
1445 -26.090910 -15.272727 46.909092 14.000000
1446 -41.000000 -13.454545 -21.272728 41.363636
1447 16.636364 34.909092 -33.545456 -4.909091
1448 19.727272 49.363636 47.000000 35.272728
1449 33.636364 -17.454546 -24.090910 -35.818180
1450 19.181818 -22.727272 48.636364 9.909091
1451 46.909092 42.181820 -36.272728 4.000000
1452 21.909090 18.818182 11.727273 -40.363636
1453 -32.636364 22.545454 23.636364 -23.636364
1454 -27.090910 -33.727272 -32.181820 39.545456
1455 -48.818180 -15.727273 -1.545455 20.909090
1456 -2.545455 9.272727 20.000000 -18.909090
1457 41.818180 46.000000 9.181818 24.909090
1458 -12.909091 7.818182 -15.181818 -16.000000
1459 0.000000 12.363636 -48.090908 -28.090910
1460 -18.818182 13.636364 -4.636364 -1.454545
1461 -13.818182 -30.909090 38.727272 9.090909
1462 -14.636364 -29.636364 12.454545 0.363636
1463 18.454546 -39.000000 -14.909091 -34.090908
1464 34.090908 -44.818180 -2.909091 39.818180
1465 -35.000000 -43.727272 14.727273 2.090909
1466 14.090909 49.545456 49.909092 -22.000000
1467 25.727272 -34.363636 13.727273 -43.090908
1468 29.363636 -40.818180 19.272728 -34.454544
1469 -21.727272 8.000000 38.545456 27.454546
1470 28.454546 1.000000 -8.363636 10.727273
1471 25.818182 26.727272 26.727272 23.818182
1472 45.727272 -26.181818 13.636364 -39.272728
1473 -6.090909 -21.636364 26.636364 -28.181818
1474 -8.272727 40.454544 -0.181818 -32.545456
1475 -43.909092 -36.363636 -11.818182 35.454544
1476 -27.181818 -42.545456 -35.090908 14.909091
1477 29.272728 -46.545456 6.181818 21.545454
1478 18.272728 47.818180 -17.636364 8.000000
1479 38.363636 -40.909092 -4.363636 34.181820
1480 -3.272727 -40.727272 44.909092 40.636364
1481 1.454545 21.636364 -23.727272 -43.000000
1482 25.909090 26.181818 -11.727273 32.000000
1483 -46.363636 26.454546 17.545454 -9.727273
1484 47.727272 46.272728 -31.000000 40.818180
1485 -36.454544 25.181818 26.272728 45.636364
1486 36.818180 -27.545454 3.636364 25.181818
1487 -18.454546 49.272728 23.181818 42.090908
1488 -27.636364 18.181818 46.545456 23.818182
1489 3.636364 -27.181818 44.636364 -20.454546
1490 -37.181820 -17.090910 -24.636364 -33.545456
1491 -26.818182 -43.272728 6.727273 -15.272727
1492 -47.000000 39.545456 -24.363636 -19.636364
1493 14.727273 -34.272728 -23.909090 15.363636
1494 -11.818182 43.545456 4.454545 33.545456
1495 42.909092 -22.363636 25.636364 -20.909090
1496 -40.363636 22.181818 -33.181820 27.090910
1497 -41.181820 -38.545456 -29.545454 -28.272728
1498 -5.545455 -4.090909 2.000000 31.454546
1499 16.454546 -41.181820 -33.727272 19.545454
1500 48.363636 -8.090909 49.909092 27.000000
1501 7.636364 -24.000000 6.181818 -40.363636
1502 -30.363636 -25.545454 43.181820 -23.636364
1503 2.181818 18.818182 19.272728 25.636364
1504 4.818182 36.090908 2.818182 27.454546
1505 47.636364 37.090908 49.181820 5.909091
1506 -17.000000 1.272727 -12.636364 49.545456
1507 23.909090 3.636364 32.909092 36.090908
1508 -40.636364 46.636364 26.909090 30.818182
1509 -13.454545 -3.000000 40.454544 20.000000
1510 21.454546 33.636364 -39.818180 -26.363636
1511 16.272728 29.454546 -36.818180 -15.090909
1512 15.636364 16.000000 -37.545456 27.090910
1513 3.090909 -24.545454 -17.000000 -50.000000
1514 40.545456 20.363636 -36.636364 14.454545
1515 -12.090909 -39.909092 14.454545 11.090909
1516 -43.272728 5.181818 -8.000000 -6.727273
1517 -47.818180 -17.545454 -36.727272 23.727272
1518 -20.000000 -26.545454 -38.818180 -39.909092
1519 -33.181820 -25.636364 -4.909091 32.454544
1520 40.363636 21.363636 23.363636 7.363636
1521 46.818180 -43.636364 21.181818 37.454544
1522 40.545456 34.545456 15.727273 -7.727273
1523 -41.545456 -19.818182 -46.545456 -34.818180
1524 49.272728 -4.545455 22.363636 -48.545456
1525 41.727272 49.454544 25.181818 -14.454545
1526 -13.181818 36.454544 -4.272727 3.636364
1527 -39.181820 40.818180 -0.090909 -34.909092
1528 12.181818 -26.727272 36.272728 22.818182
1529 -6.545455 7.454545 10.272727 -16.000000
1530 5.818182 -10.090909 40.181820 14.272727
1531 33.909092 43.636364 43.272728 33.181820
1532 2.909091 15.636364 34.727272 8.454545
1533 15.181818 23.727272 44.090908 -48.000000
1534 10.181818 3.636364 19.454546 34.909092
1535 8.272727 -30.636364 -50.000000 -15.727273
1536 6.454545 -49.909092 -42.909092 49.909092
1537 7.545455 31.272728 -2.272727 -22.818182
1538 -28.818182 -12.090909 -44.727272 -44.909092
1539 -4.636364 48.545456 -47.818180 48.272728
1540 28.090910 36.909092 6.818182 -6.727273
1541 10.636364 14.727273 9.090909 -15.272727
1542 -31.636364 -21.454546 -30.363636 26.636364
1543 11.727273 -16.545454 -39.090908 -31.818182
1544 -16.454546 -18.181818 -31.909090 -45.090908
1545 -36.909092 15.818182 -4.090909 -15.727273
1546 -32.363636 1.181818 3.272727 13.000000
1547 13.545455 19.272728 25.181818 -8.363636
1548 20.000000 -18.000000 48.727272 -5.545455
1549 -39.454544 21.636364 29.181818 -21.090910
1550 -49.818180 -37.363636 -44.454544 25.727272
1551 9.909091 -19.727272 43.909092 -42.727272
1552 12.090909 -24.181818 -24.000000 25.272728
1553 -44.454544 21.909090 -26.636364 -26.818182
1554 -13.090909 40.454544 -50.000000 -35.636364
1555 9.727273 25.181818 6.000000 -6.454545
1556 -29.000000 18.636364 38.090908 -18.454546
1557 -9.727273 17.272728 10.454545 -9.454545
1558 43.818180 29.818182 -19.909090 3.727273
1559 -26.090910 -12.090909 11.090909 36.090908
